DATE,UDV,GMS,VOL
2021-03-23,-51.249,-350355321,683639350
2021-03-24,-8.059,-52735807,654380764
2021-03-25,-8.545,-50176592,587230015
2021-03-26,62.974,373790843,593562116
2021-03-29,4.029,24510333,608354461
2021-03-30,-4.57,-27874908,610010333
2021-03-31,13.286,75949613,571653060
2021-04-01,16.454,92395876,561543390
2021-04-02,-8.012,-44709407,558025470
2021-04-06,32.305,169483078,524641645
2021-04-07,46.464,292156036,628784846
2021-04-08,-14.84,-101591258,684571941
2021-04-09,11.723,69294330,591110050
2021-04-12,-14.999,-97100316,647400075
2021-04-13,-33.904,-197580108,582759703
2021-04-14,60.103,327918204,545590152
2021-04-15,-10.982,-60627642,552052879
2021-04-16,49.677,294036078,591898873
2021-04-19,51.718,345635690,668309576
2021-04-20,-13.722,-88412027,644326466
2021-04-21,1.656,9445628,570359367
2021-04-22,-1.211,-6750973,557254892
2021-04-23,-15.199,-86610181,569854039
2021-04-26,-20.628,-130301417,631669779
2021-04-27,-16.629,-94823820,570228300
2021-04-28,23.088,126726115,548877179
2021-04-29,13.608,78556464,577274954
2021-04-30,-15.399,-95598296,620810388
2021-05-06,26.306,166179139,631717512
2021-05-07,13.382,94304063,704725590
2021-05-10,48.134,347389568,721715585
2021-05-11,13.915,99547896,715410969
2021-05-12,63.117,406172965,643519067
2021-05-13,-11.64,-78572392,675027166
2021-05-14,26.742,189997471,710481649
2021-05-17,-16.808,-113105219,672925815
2021-05-18,33.112,189887511,573462580
2021-05-19,1.453,8655190,595750469
2021-05-20,-7.207,-48437544,672102563
2021-05-21,19.014,114363703,601465923
2021-05-24,17.054,106071248,621976563
2021-05-25,43.886,304444530,693717942
2021-05-26,24.03,170041647,707618660
2021-05-27,33.797,226752841,670927171
2021-05-28,-15.802,-116055066,734444046
2021-05-31,19.879,138458762,696494486
2021-06-01,23.96,177518315,740900029
2021-06-02,-20.456,-151052040,738436911
2021-06-03,-1.203,-8604441,715508377
2021-06-04,9.85,66290161,672972742
2021-06-07,12.06,78533246,651166940
2021-06-08,-4.138,-27480492,664022909
2021-06-09,15.853,102707695,647882041
2021-06-10,14.763,104911651,710626066
2021-06-11,-11.559,-91302111,789848675
2021-06-15,-34.277,-252041837,735308138
2021-06-16,-20.463,-137197747,670468598
2021-06-17,29.846,184582478,618454818
2021-06-18,38.911,263130565,676245441
2021-06-21,31.969,213281228,667155989
2021-06-22,17.316,122700170,708593137
2021-06-23,21.791,153211211,703106657
2021-06-24,-15.745,-112423330,714047469
2021-06-25,24.085,175006940,726635988
2021-06-28,-6.551,-44641923,681487154
2021-06-29,-27.811,-184670269,664017471
2021-06-30,22.208,134340392,604924450
2021-07-01,-48.157,-317728930,659776013
2021-07-02,-3.201,-20068619,626991547
2021-07-05,37.27,235408931,631637108
2021-07-06,17.221,119180416,692070869
2021-07-07,54.311,370029376,681319018
2021-07-08,-10.599,-81064090,764837287
2021-07-09,55.454,414712711,747847658
2021-07-12,10.457,89834125,859059686
2021-07-13,31.941,259464393,812312039
2021-07-14,-37.182,-307677049,827495002
2021-07-15,18.719,149565441,798999015
2021-07-16,15.428,121808097,789521003
2021-07-19,-11.025,-82058801,744324575
2021-07-20,46.445,306104530,659075326
2021-07-21,30.295,234090990,772709190
2021-07-22,38.962,331640936,851197226
2021-07-23,-5.335,-50880844,953782382
2021-07-26,-38.931,-363001477,932429072
2021-07-27,-55.909,-545455004,975616816
2021-07-28,-32.988,-280798998,851226336
2021-07-29,39.291,300273281,764237233
2021-07-30,40.584,340653660,839376147
2021-08-02,42.421,389637189,918496065
2021-08-03,-10.475,-93221263,889917649
2021-08-04,56.282,438076678,778360548
2021-08-05,-11.22,-89862231,800946491
2021-08-06,25.005,190157643,760488509
2021-08-09,28.417,220737016,776781263
2021-08-10,39.468,315479274,799330752
2021-08-11,39.003,331749887,850579011
2021-08-12,22.274,192933057,866184470
2021-08-13,20.602,175001510,849455512
2021-08-16,-7.255,-61182102,843257551
2021-08-17,-51.556,-469012244,909718301
2021-08-18,50.687,412579034,813966096
2021-08-19,-15.443,-125781522,814476057
2021-08-20,12.22,99130793,811219795
2021-08-23,53.573,454810853,848950190
2021-08-24,19.889,183131996,920781483
2021-08-25,33.405,302975627,906963782
2021-08-26,10.263,102943164,1003038097
2021-08-27,17.754,168301172,947943021
2021-08-30,7.217,75082967,1040376755
2021-08-31,30.222,310795526,1028370247
2021-09-01,-9.244,-114560819,1239268020
2021-09-02,67.544,724543732,1072704696
2021-09-03,-11.565,-137337416,1187532221
2021-09-06,18.972,196202563,1034157910
2021-09-07,66.861,704649796,1053905818
2021-09-08,40.777,477232373,1170334113
2021-09-09,30.615,352773040,1152276681
2021-09-10,-14.552,-171840771,1180846736
2021-09-13,43.513,471064829,1082595329
2021-09-14,-45.05,-501619410,1113464676
2021-09-15,43.069,416516433,967094257
2021-09-16,-58.809,-641902422,1091506437
2021-09-17,-9.933,-99477359,1001512641
2021-09-22,66.477,588248915,884893716
2021-09-23,1.299,13360942,1028238040
2021-09-24,-56.473,-550042966,973997458
2021-09-27,-66.988,-669994865,1000178387
2021-09-28,44.943,360335016,801760138
2021-09-29,-60.616,-509830814,841087722
2021-09-30,44.011,321382541,730236126
2021-10-08,-5.943,-46865819,788535513
2021-10-11,-21.871,-163384310,747043907
2021-10-12,-42.626,-331791044,778370040
2021-10-13,-10.77,-69621591,646448252
2021-10-14,35.493,220388411,620935031
2021-10-15,-11.447,-78519661,685959049
2021-10-18,55.873,382240477,684127093
2021-10-19,31.851,215064694,675211677
2021-10-20,22.592,159113945,704280939
2021-10-21,-6.936,-48883169,704759368
2021-10-22,-44.225,-316722732,716158366
2021-10-25,41.464,276445335,666704957
2021-10-26,-15.669,-110787868,707031373
2021-10-27,-24.957,-182575441,731557021
2021-10-28,-44.433,-334471666,752750734
2021-10-29,38.442,277311885,721379603
2021-11-01,43.904,337710022,769197730
2021-11-02,-49.883,-417606339,837178904
2021-11-03,27.928,181690962,650571338
2021-11-04,35.459,242728126,684524696
2021-11-05,-31.279,-244227537,780797044
2021-11-08,27.851,189336087,679827849
2021-11-09,15.903,104751578,658708193
2021-11-10,19.425,138894463,715044451
2021-11-11,51.667,391779191,758275671
2021-11-12,17.746,130698560,736480813
2021-11-15,6.705,51310024,765281456
2021-11-16,-23.585,-177264236,751582802
2021-11-17,50.952,355842115,698393467
2021-11-18,-11.561,-89619911,775180014
2021-11-19,53.513,407493427,761485995
2021-11-22,30.032,236350935,786990248
2021-11-23,25.084,206787443,824366729
2021-11-24,11.184,89252840,798051107
2021-11-25,-18.281,-135048934,738732525
2021-11-26,-0.075,-541310,725183198
2021-11-29,43.828,328923263,750487553
2021-11-30,5.602,45017003,803525488
2021-12-01,50.741,392050190,772648101
2021-12-02,-19.489,-157843323,809909935
2021-12-03,31.516,249359652,791221450
2021-12-06,-28.263,-244311673,864425652
2021-12-07,-15.779,-131107236,830902013
2021-12-08,34.112,253768929,743933320
2021-12-09,28.991,253843024,875578608
2021-12-10,11.58,98427262,849964745
2021-12-13,12.829,112471751,876675075
2021-12-14,-1.598,-12849293,803935705
2021-12-15,20.924,174410281,833542328
2021-12-16,48.289,402830424,834215582
2021-12-17,-8.881,-79409085,894122846
2021-12-20,-19.607,-178024678,907980397
2021-12-21,64.45,559375445,867919666
2021-12-22,-13.877,-125852808,906948575
2021-12-23,5.611,48136200,857842295
2021-12-24,-40.333,-355237835,880752947
2021-12-27,13.041,97990392,751423554
2021-12-28,-1.259,-9208314,731354398
2021-12-29,-2.724,-19468128,714718231
2021-12-30,41.717,312287093,748581966
2021-12-31,21.938,172137181,784639872
2022-01-04,38.024,362767799,954046804
2022-01-05,-30.099,-294706992,979113142
2022-01-06,41.831,361367151,863884357
2022-01-07,-22.695,-220561859,971846337
2022-01-10,32.61,259834301,796803143
2022-01-11,-8.004,-65098386,813359488
2022-01-12,27.354,215098560,786338342
2022-01-13,-26.658,-224511402,842206453
2022-01-14,-18.441,-158320437,858532531
2022-01-17,39.333,314089680,798530556
2022-01-18,-13.34,-120459801,902969498
2022-01-19,23.185,184958475,797755893
2022-01-20,-29.577,-258093297,872618520
2022-01-21,-32.985,-246007516,745810906
2022-01-24,7.858,49932257,635408893
2022-01-25,-80.495,-606387993,753326174
2022-01-26,26.501,161607030,609823542
2022-01-27,-78.221,-497346867,635820415
2022-01-28,0.455,2860442,629126639
2022-02-07,26.817,179536860,669481593
2022-02-08,71.686,522635790,729062526
2022-02-09,58.466,440331806,753140055
2022-02-10,16.899,125241187,741119162
2022-02-11,-31.043,-241201469,776986956
2022-02-14,-7.205,-49147947,682102915
2022-02-15,-6.204,-38579380,621830040
2022-02-16,34.594,218432606,631414145
2022-02-17,-7.062,-49950461,707280231
2022-02-18,74.698,497685762,666264860
2022-02-21,49.91,364100950,729516048
2022-02-22,-24.555,-187420424,763273461
2022-02-23,28.998,219912153,758366123
2022-02-24,-50.181,-546198584,1088447879
2022-02-25,7.522,59356039,789150698
2022-02-28,5.652,40996958,725357491
2022-03-01,32.969,231823786,703161202
2022-03-02,48.272,342987081,710527181
2022-03-03,20.325,171004199,841352222
2022-03-04,-39.469,-323058561,818513482
2022-03-07,-42.526,-339652401,798690884
2022-03-08,-69.463,-609464825,877401196
2022-03-09,-35.694,-342517964,959599274
2022-03-10,2.762,22535822,815885782
2022-03-11,57.817,466678052,807167407
2022-03-14,-55.685,-405442839,728094366
2022-03-15,-76.281,-705539225,924926101
2022-03-16,67.253,624114989,928012113
2022-03-17,14.377,133313369,927258319
2022-03-18,69.684,556311837,798337690
2022-03-21,27.594,222496882,806325578
2022-03-22,21.746,175086343,805125949
2022-03-23,1.88,14708461,782341507
2022-03-24,-24.443,-184095879,753152115
2022-03-25,-7.188,-54565105,759148941
2022-03-28,32.22,240376641,746050958
2022-03-29,-23.088,-167069421,723632253
2022-03-30,57.322,455105245,793939148
2022-03-31,10.15,88366293,870564604
2022-04-01,32.12,264606710,823818918
2022-04-06,49.899,442774022,887336687
2022-04-07,-49.92,-427797755,856964283
2022-04-08,16.023,137163615,856023443
2022-04-11,-55.87,-483079037,864652167
2022-04-12,49.716,419491289,843774291
2022-04-13,-26.94,-217910677,808865706
2022-04-14,38.736,293658356,758106100
2022-04-15,-27.414,-226087040,824709595
2022-04-18,8.866,61197341,690262979
2022-04-19,40.674,275065813,676273074
2022-04-20,-41.269,-305262437,739690712
2022-04-21,-71.856,-572730370,797052912
2022-04-22,11.004,75804938,688878981
2022-04-25,-80.949,-699158841,863697950
2022-04-26,-52.492,-425243507,810106806
2022-04-27,79.78,698214217,875171998
2022-04-28,-1.872,-14248960,761260773
2022-04-29,80.48,695747461,864496753
2022-05-05,49.307,382373746,775492974
2022-05-06,6.958,49079828,705377478
2022-05-09,61.008,378217028,619945355
2022-05-10,78.854,604255609,766298248
2022-05-11,-1.576,-14388254,913051926
2022-05-12,27.694,204306661,737725077
2022-05-13,19.392,136801023,705459863
2022-05-16,-9.906,-72698584,733886043
2022-05-17,-6.171,-43175862,699656211
2022-05-18,11.1,77209152,695552360
2022-05-19,78.948,582146096,737375301
2022-05-20,40.03,321407352,802907248
2022-05-23,37.475,285073431,760705002
2022-05-24,-77.383,-687525533,888469694
2022-05-25,73.185,512742047,700610078
2022-05-26,19.758,148946546,753852371
2022-05-27,-8.968,-66504377,741613683
2022-05-30,2.852,20203128,708485221
2022-05-31,35.623,276806321,777045159
2022-06-01,16.951,128603691,758669070
2022-06-02,21.895,164577385,751659812
2022-06-06,51.24,440349690,859393195
2022-06-07,-2.537,-21286163,838961579
2022-06-08,13.69,122329421,893579404
2022-06-09,-25.25,-211146269,836238609
2022-06-10,82.696,709648974,858145961
2022-06-13,20.44,180231010,881753027
2022-06-14,56.833,522547320,919436932
2022-06-15,9.19,99987072,1088042585
2022-06-16,-8.839,-79802249,902869210
2022-06-17,36.45,307713159,844201482
2022-06-20,14.025,122317880,872116966
2022-06-21,-9.505,-82488041,867849416
